timestamp_ms,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
0,0.5057684183120728,0.26257848739624023,-0.8341005444526672,0.5195892453193665,0.22347885370254517,-0.7940688729286194,0.5275890827178955,0.22407203912734985,-0.7944222688674927,0.5356496572494507,0.22476857900619507,-0.7945601344108582,0.48943251371383667,0.22389322519302368,-0.8055626749992371,0.478750079870224,0.2254292368888855,-0.8056235909461975,0.47020694613456726,0.22733020782470703,-0.8061239719390869,0.5494446158409119,0.24840211868286133,-0.49069035053253174,0.45543548464775085,0.25551867485046387,-0.5369896292686462,0.525323212146759,0.31270086765289307,-0.7167689800262451,0.4857296347618103,0.31777650117874146,-0.7300984263420105,0.6205626130104065,0.5229156613349915,-0.2440054565668106,0.3816245496273041,0.5268434882164001,-0.3587135374546051,0.6506000757217407,0.8798532485961914,-0.13620926439762115,0.33554962277412415,0.891877293586731,-0.31301963329315186,,,,0.3238183856010437,1.1569842100143433,-0.6246166229248047,,,,,,,,,,0.327840119600296,1.2507036924362183,-0.7934590578079224,,,,0.3393387198448181,1.2152069807052612,-0.6644559502601624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.5058996081352234,0.25938209891319275,-0.8341732025146484,0.5197080373764038,0.22112074494361877,-0.7937868237495422,0.5276474356651306,0.2217024564743042,-0.7941356301307678,0.5357251763343811,0.22216375172138214,-0.7942634224891663,0.4895603060722351,0.2215404063463211,-0.8059136867523193,0.4788709282875061,0.22313961386680603,-0.8060025572776794,0.4702416658401489,0.22490960359573364,-0.8065181374549866,0.5494452118873596,0.24651113152503967,-0.48760074377059937,0.4554117023944855,0.2529029846191406,-0.5430577993392944,0.5253270864486694,0.30974501371383667,-0.7167607545852661,0.4858635365962982,0.3136201798915863,-0.7316834330558777,0.6211166381835938,0.5224576592445374,-0.23314429819583893,0.3815686106681824,0.5268298983573914,-0.37161675095558167,0.6518462300300598,0.8792001605033875,-0.11443055421113968,0.33553293347358704,0.8894882798194885,-0.3209570646286011,,,,0.32602497935295105,1.1568893194198608,-0.6279017925262451,,,,,,,,,,0.3298928439617157,1.2480151653289795,-0.7950020432472229,,,,0.341181218624115,1.211650013923645,-0.6667935848236084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.5061491131782532,0.25627782940864563,-0.8362492322921753,0.5197876691818237,0.217844158411026,-0.7945045828819275,0.5276514291763306,0.2186003178358078,-0.7948375344276428,0.5357263684272766,0.21937121450901031,-0.7949569821357727,0.4897821247577667,0.21834011375904083,-0.8093047738075256,0.4790534973144531,0.2200956642627716,-0.8094501495361328,0.47032132744789124,0.22245512902736664,-0.8099725842475891,0.5493618845939636,0.24530506134033203,-0.48678433895111084,0.4553009569644928,0.25193989276885986,-0.5519231557846069,0.5253284573554993,0.30753469467163086,-0.7175408005714417,0.4861097037792206,0.30964741110801697,-0.7359448671340942,0.6216972470283508,0.5224871039390564,-0.2285904586315155,0.3814219832420349,0.5283142924308777,-0.37977656722068787,0.6525279879570007,0.8792277574539185,-0.08880968391895294,0.3355725109577179,0.8894548416137695,-0.32284942269325256,,,,0.33263418078422546,1.1618139743804932,-0.6258697509765625,,,,,,,,,,0.33639174699783325,1.248084545135498,-0.7868859171867371,,,,0.3468403220176697,1.2116740942001343,-0.662566065788269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.505912184715271,0.2550710141658783,-0.8513878583908081,0.519604504108429,0.2167971134185791,-0.8094119429588318,0.5273755192756653,0.21767306327819824,-0.8097062706947327,0.5354583263397217,0.2185903936624527,-0.809796929359436,0.48961836099624634,0.21749988198280334,-0.824405312538147,0.4787502884864807,0.21939454972743988,-0.824544370174408,0.46992918848991394,0.2218235433101654,-0.8250927329063416,0.5492575168609619,0.24514111876487732,-0.5026319026947021,0.4545970857143402,0.25136280059814453,-0.566466748714447,0.5249559283256531,0.30665677785873413,-0.7340593338012695,0.48579517006874084,0.3084956705570221,-0.7522743940353394,0.622183084487915,0.5239828824996948,-0.2486923187971115,0.38094836473464966,0.5304883718490601,-0.3919791877269745,0.6529938578605652,0.8839980959892273,-0.09718121588230133,0.33555859327316284,0.892220675945282,-0.33557984232902527,,,,0.332650363445282,1.1714661121368408,-0.6401094198226929,,,,,,,,,,0.3371216058731079,1.2535806894302368,-0.804053544998169,,,,0.3477703630924225,1.2163527011871338,-0.6774268746376038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.5065898299217224,0.25473466515541077,-0.8739311695098877,0.519755482673645,0.2166167050600052,-0.8310350775718689,0.5274670720100403,0.21747897565364838,-0.8313034176826477,0.535844624042511,0.2182697206735611,-0.8314282298088074,0.4900364279747009,0.21732738614082336,-0.8493254780769348,0.4789429008960724,0.21917687356472015,-0.8495277166366577,0.46993201971054077,0.22167938947677612,-0.8500516414642334,0.5492572784423828,0.2447926253080368,-0.514300525188446,0.4544336199760437,0.25126904249191284,-0.5925177931785583,0.5250208377838135,0.3060687184333801,-0.7518672943115234,0.48628053069114685,0.3081817328929901,-0.7741627097129822,0.6222629547119141,0.5236233472824097,-0.24835766851902008,0.3809501528739929,0.5300187468528748,-0.4166066348552704,0.6531123518943787,0.8830855488777161,-0.10131465643644333,0.33490630984306335,0.8923858404159546,-0.36137205362319946,,,,0.33246469497680664,1.1705485582351685,-0.6619121432304382,,,,,,,,,,0.3370104730129242,1.253737449645996,-0.8215142488479614,,,,0.34767335653305054,1.2163945436477661,-0.6969761252403259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.5078679323196411,0.2537534832954407,-0.8693620562553406,0.5200263857841492,0.21478454768657684,-0.8287280201911926,0.5275916457176208,0.21569326519966125,-0.8290403485298157,0.5360336303710938,0.2165256291627884,-0.8291513323783875,0.4907454252243042,0.21556085348129272,-0.8430841565132141,0.4795635938644409,0.2177283614873886,-0.8432353138923645,0.47023579478263855,0.22045201063156128,-0.8437635898590088,0.5492111444473267,0.24363064765930176,-0.5078330636024475,0.45439890027046204,0.2508147954940796,-0.5856882333755493,0.5256428718566895,0.30541104078292847,-0.7497543692588806,0.4875226616859436,0.3068249821662903,-0.7679407596588135,0.622545599937439,0.5236533880233765,-0.23240919411182404,0.3808726668357849,0.5306554436683655,-0.4123944640159607,0.6532596349716187,0.8850692510604858,-0.0892731100320816,0.33502665162086487,0.8937260508537292,-0.35945117473602295,,,,0.3339981734752655,1.1727497577667236,-0.6579576730728149,,,,,,,,,,0.3384624421596527,1.2537823915481567,-0.8180025815963745,,,,0.3488035202026367,1.2164576053619385,-0.6931403279304504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.5081039667129517,0.24999599158763885,-0.8544353246688843,0.5200976729393005,0.2128152698278427,-0.810470700263977,0.5276208519935608,0.21366222202777863,-0.8107826113700867,0.5362236499786377,0.2143198400735855,-0.8108931183815002,0.49110060930252075,0.2133210003376007,-0.8264166116714478,0.47988954186439514,0.21486079692840576,-0.8265454173088074,0.47030457854270935,0.21726183593273163,-0.8270930051803589,0.549221396446228,0.2418995350599289,-0.4890201985836029,0.45433521270751953,0.24717532098293304,-0.5636693239212036,0.5256988406181335,0.30209702253341675,-0.7336927652359009,0.4876449406147003,0.30391278862953186,-0.7530360817909241,0.622848391532898,0.5239942669868469,-0.21920228004455566,0.3808205723762512,0.5302745699882507,-0.3999343812465668,0.6534277200698853,0.8852483034133911,-0.07304123789072037,0.3349636197090149,0.8940249681472778,-0.3472557067871094,,,,0.33388882875442505,1.1715896129608154,-0.6553773880004883,,,,,,,,,,0.3383677899837494,1.255139708518982,-0.8164533376693726,,,,0.34871038794517517,1.2172906398773193,-0.6916281580924988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0.5076203942298889,0.24806846678256989,-0.8317890167236328,0.5199713706970215,0.21073871850967407,-0.7866799235343933,0.5275202989578247,0.21162889897823334,-0.7869848012924194,0.5358408093452454,0.21263231337070465,-0.7870622873306274,0.4908042252063751,0.21131213009357452,-0.8041583895683289,0.4796934127807617,0.21294322609901428,-0.8043168783187866,0.4702291488647461,0.21557757258415222,-0.8048959374427795,0.5490840673446655,0.24069465696811676,-0.47092315554618835,0.45422884821891785,0.24607789516448975,-0.545707106590271,0.5255095958709717,0.3000626862049103,-0.7125168442726135,0.4873160421848297,0.3016761243343353,-0.7331711649894714,0.623346745967865,0.524017333984375,-0.20447257161140442,0.38088512420654297,0.5310706496238708,-0.3931703269481659,0.6540771126747131,0.8851068615913391,-0.051082972437143326,0.33522483706474304,0.8938574194908142,-0.3409639894962311,,,,0.3338087499141693,1.1716705560684204,-0.6474266052246094,,,,,,,,,,0.3386376202106476,1.2551299333572388,-0.8098518252372742,,,,0.3491612672805786,1.2171813249588013,-0.6834644675254822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,0.5076414346694946,0.2463107854127884,-0.8275832533836365,0.5200372338294983,0.20986072719097137,-0.7817889451980591,0.5275830626487732,0.21078388392925262,-0.7820942401885986,0.5358495116233826,0.21176961064338684,-0.7821741700172424,0.4907977879047394,0.21035613119602203,-0.7990497946739197,0.4796655476093292,0.2121075689792633,-0.7992067933082581,0.4701937139034271,0.21467426419258118,-0.7997773289680481,0.5491260290145874,0.24020589888095856,-0.46335241198539734,0.4541858732700348,0.24552160501480103,-0.5356258749961853,0.5255683660507202,0.29921722412109375,-0.7068024277687073,0.48731231689453125,0.3010142147541046,-0.7271245121955872,0.6240119934082031,0.5243809223175049,-0.192960724234581,0.3808992803096771,0.53107750415802,-0.3804885149002075,0.6547476053237915,0.8854458928108215,-0.03854360431432724,0.33519336581230164,0.8938220739364624,-0.3279445469379425,,,,0.33377009630203247,1.1723142862319946,-0.634725034236908,,,,,,,,,,0.3385932743549347,1.255137324333191,-0.7989727258682251,,,,0.3491117060184479,1.2171868085861206,-0.6714815497398376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,0.5072454810142517,0.2456740140914917,-0.8298741579055786,0.5198694467544556,0.20947930216789246,-0.7847843170166016,0.5275306701660156,0.21032074093818665,-0.7850706577301025,0.5355654358863831,0.21114659309387207,-0.7851524949073792,0.490371972322464,0.21003569662570953,-0.8013017177581787,0.4792976677417755,0.21180899441242218,-0.8014754056930542,0.46983638405799866,0.21421405673027039,-0.8020269870758057,0.5489692687988281,0.23902130126953125,-0.4704650342464447,0.4540092647075653,0.2447395622730255,-0.5392811298370361,0.5253528356552124,0.29842743277549744,-0.7101998925209045,0.48704054951667786,0.3005021810531616,-0.7297618389129639,0.6240537762641907,0.5245931148529053,-0.2034013420343399,0.3809356987476349,0.5303871631622314,-0.38203102350234985,0.654861330986023,0.88629150390625,-0.06285516172647476,0.33461686968803406,0.89382004737854,-0.3292056918144226,,,,0.3337990343570709,1.169994592666626,-0.6343589425086975,,,,,,,,,,0.33962976932525635,1.255122423171997,-0.7961248755455017,,,,0.3499700129032135,1.2171385288238525,-0.6706477403640747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
